id	bot	statuses_count	default_profile	default_profile_image	friends_count	followers_count	favourites_count	geo_enabled	listed_count	account_age_hours	diversity	mean_mins_between_tweets	mean_tweet_length	mean_retweets	reply_rate
1531	1	37	0	0	1996	13	2	0	0	52102	0.741176470588	29902.4444444	51.8108108108	1	0.594594594595
1532	0	9580	0	0	3626	3604	18	0	92	44717	0.611749680715	465.574324324	79.6979865772	1.07142857143	0.369127516779
1534	1	90	0	0	1820	4	507	0	0	54668	0.816326530612	12472.0952381	59.4545454545	2	0.136363636364
1536	0	1946	0	0	1057	1198	858	0	91	57715	0.801128349788	6725.99275362	120.568345324	1.38095238095	0.345323741007
1537	0	2057	0	0	968	501	7	0	25	60268	0.662482566248	4289.71621622	109.140939597	1.5	0.355704697987
1540	0	97	1	0	175	95	50	0	4	45391	0.623003194888	22581.4698795	52.3928571429	1	0.428571428571
1541	1	30	1	0	1456	5	1	0	1	20703	0.926829268293	76147.5	108.111111111	1	0.444444444444
1542	0	243	0	0	1123	338	29	1	3	73553	0.558659217877	20201.9127517	69.8933333333	1.72727272727	0.0133333333333
1543	1	1096	0	0	776	250	529	0	20	15122	0.627053140097	989.682352941	115.520467836	1.72727272727	0.0701754385965
1545	0	2496	0	0	860	421	63	1	33	42311	0.797535211268	7456.64102564	94.6525423729	1.5625	0.0593220338983
1546	0	1871	1	0	260	447	17	0	9	63851	0.726072607261	5514.19318182	89.2655367232	1.65384615385	0.225988700565
1551	0	196	1	0	212	72	194	1	3	48116	0.783707865169	12978.1604938	77.4268292683	1	0.524390243902
1552	0	768	0	0	301	133	107	1	5	53867	0.709718670077	6604.48587571	84.2640449438	1	0.421348314607
1556	0	1571	1	0	999	3557	61	1	340	51170	0.631257631258	2679.02762431	88.5164835165	3.15909090909	0.604395604396
1557	0	1167	0	0	592	139	45	0	3	62628	0.719953325554	4608.83625731	111.843023256	1.08333333333	0.238372093023
1558	1	5	1	0	915	132	0	0	0	3857	1	103573	72.5	1	0
1561	0	110	0	0	240	104	13	0	2	11652	0.727272727273	10606.0819672	96.3870967742	1.95454545455	0.290322580645
1562	0	9429	0	0	645	3823	3899	1	200	46420	0.699052132701	580.35106383	85.6631578947	26.9411764706	0.663157894737
1563	0	9193	0	0	2417	5752	3896	1	363	55996	0.683121019108	585.524691358	86.2576687117	9.64705882353	0.533742331288
1565	0	6453	0	0	2001	1744	973	1	87	72560	0.408839779006	148.072555205	100.805031447	3.66666666667	0.5
1566	1	13	1	1	1809	8	0	0	0	37590	0.478873239437	48800.9166667	44.0769230769	2	0.769230769231
1567	0	2015	0	0	2000	1516	168	1	128	56022	0.804532577904	9853.26760563	98.5416666667	1.5	0.416666666667
1568	0	1162	1	0	927	104	14	0	3	30814	0.339971550498	781.216080402	43.715	1	0.01
1574	0	50	0	0	245	183	0	0	39	26764	0.784090909091	21001.4242424	126.823529412	2.16666666667	0
1575	0	3655	1	0	474	1184	2781	1	66	33401	0.374753451677	75.3282674772	92.6121212121	2.06666666667	0.848484848485
1576	0	785	0	0	1918	504	12	1	16	61676	0.736196319018	10460.8761905	98.0188679245	2.85	0.518867924528
1578	0	1290	0	0	168	112	33	0	11	53548	0.795379537954	3722.27272727	81.3134328358	1	0.194029850746
1579	0	1341	0	0	258	120	17	1	1	29959	0.711155378486	5435.6036036	110.348214286	1.7	0.660714285714
1582	0	1042	0	0	333	192	54	0	11	27635	0.822784810127	18986.5333333	75.625	5.25	0.6875
1584	0	411	1	0	633	158	366	1	9	54922	0.628109452736	8182.75144509	96.6724137931	1.4	0.568965517241
1585	0	436	0	0	325	310	2828	0	22	32680	0.760765550239	11233.2307692	99.55	1.44444444444	0.2
1589	0	831	0	0	1027	171	495	0	4	45667	0.801724137931	15799.2777778	101.643835616	2	0.13698630137
1591	1	190	0	0	619	119	149	0	5	34826	0.656346749226	4161.98529412	118.824817518	2.03846153846	0.189781021898
1594	0	122	0	0	372	34	85	0	2	6583	0.810631229236	5340.62318841	62.0428571429	1.5	0.714285714286
1595	0	449	0	0	468	93	0	1	11	55378	0.704787234043	5606.79141104	71.1524390244	1.25	0.5
1596	0	55	1	0	112	55	198	0	8	25707	0.785046728972	26139.9555556	100.434782609	1.66666666667	0.717391304348
1597	0	2379	0	0	562	503	178	1	40	57562	0.779334500876	5721.21621622	103.089285714	1.61111111111	0.116071428571
1598	0	128	0	0	20	78	21	0	2	53310	0.670433145009	26134.4380165	80.868852459	1.6	0.590163934426
1600	0	6006	0	0	1013	973	640	1	57	54674	0.721603563474	241.902702703	98.752688172	1.06666666667	0.102150537634
1605	0	170	0	0	374	233	58	0	5	12654	0.764018691589	7531.41414141	84.69	2.81481481481	0.45
1607	0	1817	0	0	759	2286	1148	1	132	35588	0.628838451268	1137.42168675	75.7365269461	5.61111111111	0.814371257485
1608	0	8120	0	0	820	6508	80	1	180	42994	0.587813620072	353.184931507	104.43537415	3.55128205128	0.204081632653
1609	0	159	0	0	73	317	55	1	29	12689	0.863354037267	18785.2051282	101.925	5	0.275
1613	0	56	0	0	1123	440	0	0	19	14668	0.738636363636	9706.48076923	123.471698113	1.66666666667	0.132075471698
1614	0	31	1	0	304	97	35	0	6	42327	0.93137254902	31575.7619048	110	1	0
1616	0	4175	0	0	956	2649	1271	0	346	73379	0.607883817427	1819.275	80.1358024691	2.71428571429	0.654320987654
1617	0	2996	0	0	810	1545	1292	0	159	55281	0.67012987013	4542.44927536	87.8705035971	1.8	0.0863309352518
1619	0	17819	0	0	300	2217	5646	1	131	48667	0.668759811617	237.733333333	80.9504132231	1.75	0.760330578512
1622	0	2481	0	0	1016	675	78	1	50	56852	0.659722222222	2735.16216216	104.926174497	1.88888888889	0.429530201342
1623	0	578	0	0	738	144	654	1	31	29347	0.71897810219	1820.83636364	101.171171171	2.5	0.126126126126
1624	0	17191	0	0	986	677	692	1	74	57320	0.66338028169	155.968553459	85.28125	1.375	0.65625
1625	0	484	0	0	1180	593	53	1	23	11950	0.675804529201	1086.29946524	128.281914894	2.07692307692	0.489361702128
1629	1	3	1	1	997	5	0	0	1	44410	1	969260.5	39.3333333333	1	0
1630	0	675	1	0	261	158	505	1	10	57685	0.66323024055	9169.94736842	87.71875	1.2	0.375
1631	0	580	0	0	1408	645	86	0	40	53237	0.703597122302	5390.44604317	90.0428571429	1	0.514285714286
1634	0	462	1	0	371	191	186	1	3	51918	0.387772925764	2782.22556391	76.808988764	1	0.209737827715
1635	0	170	0	0	591	188	120	1	5	29645	0.64427480916	11661.7304965	83.2746478873	1.33333333333	0.345070422535
1637	0	4105	0	0	2001	649	1400	1	30	39427	0.700689655172	416.934782609	92.027027027	1.35714285714	0.659459459459
1638	0	454	0	0	775	376	22	0	31	34468	0.776986951364	9275.33136095	125.723529412	1.63636363636	0.0882352941176
1640	0	652	0	0	697	562	1278	1	16	48548	0.674479166667	1435.7032967	84.4590163934	1.55555555556	0.573770491803
1641	1	27	1	0	1959	23	10	0	0	33385	0.75641025641	69075.3157895	44.05	1	0.7
1642	0	511	1	0	108	146	582	0	2	17735	0.700787401575	2182.19166667	83.9173553719	3.40740740741	0.685950413223
1644	0	661	0	0	877	526	59	1	30	57216	0.726072607261	17058.4728682	84.3461538462	1	0.584615384615
1645	0	641	0	0	1987	432	88	1	29	52641	0.725190839695	4265.84496124	112.753846154	1.71428571429	0.176923076923
1647	0	26	1	0	242	31	5	0	5	41810	0.808510638298	25329.3333333	93.8947368421	1.375	0.473684210526
1650	0	1398	0	0	759	375	644	1	18	38753	0.712909441233	4947.80165289	86.3770491803	1.16666666667	0.680327868852
1653	0	66156	0	0	1838	19918	1610	1	1082	68950	0.661904761905	77.2556390977	99.8208955224	5.58823529412	0.597014925373
1655	0	1108	1	0	2153	2837	0	1	93	43169	0.0998003992016	767.301507538	79.63	2.61111111111	0
1659	0	2036	0	0	1398	1004	614	1	82	56454	0.727602905569	902.701219512	109.963636364	1.53571428571	0.0848484848485
1660	0	3580	0	0	791	823	1296	0	58	47793	0.723625557207	651.037267081	86.0308641975	1.875	0.444444444444
1661	0	3710	0	0	1247	1009	2237	1	76	55952	0.669329073482	1224.18791946	89.3266666667	1.96	0.566666666667
1664	0	20777	0	0	1155	4657	873	1	422	65170	0.688061617458	147.947976879	99.6724137931	2.63043478261	0.545977011494
1667	1	497	1	1	1141	1	0	0	1	30253	0.12539184953	411.261306533	64.44	1	0
1668	0	1176	0	0	733	887	1	0	83	56600	0.647655259823	9832.04294479	105.237804878	2.96296296296	0.518292682927
1669	0	3655	1	0	474	1184	2781	1	66	33401	0.374753451677	75.3282674772	92.6121212121	2.06666666667	0.848484848485
1671	0	6287	1	0	1865	697	6014	1	48	58259	0.733739837398	674.307692308	94	2.2	0.0571428571429
1672	0	38754	0	0	1714	1844	2995	1	51	54482	0.674836601307	280.960784314	94.1359223301	1.04545454545	0.223300970874
1673	1	149	0	0	541	375	2	0	23	27932	0.5625	7939.95049505	103.490196078	1.5	0.323529411765
1674	0	770	0	0	319	58	685	1	3	28924	0.855072463768	1190.22727273	33.7969924812	1	0.172932330827
1676	0	12	0	0	239	32	32	0	2	29471	0.832061068702	33596.3461538	101.320754717	1	0.320754716981
1679	0	31	0	0	125	64	42	0	2	29812	0.684729064039	19797.3690476	94.0235294118	2.42857142857	0.576470588235
1681	1	226	1	0	68	10	64	1	2	27841	0.607052896725	1401.48192771	79.8571428571	1.33333333333	0.964285714286
1682	0	18101	0	0	1931	12620	298	0	143	35068	0.403107113655	9.75376884422	106.365	1.01923076923	0
1684	0	3981	0	0	322	80	2283	1	4	19943	0.810276679842	361.079646018	79.2280701754	1	0.543859649123
1685	0	1964	1	0	797	600	1502	0	46	23475	0.721227621483	1372.27586207	78.8181818182	2.18181818182	0.556818181818
1688	0	1273	0	0	610	539	30	0	5	57053	0.653594771242	20479.4671053	86.6470588235	3.33333333333	0.0849673202614
1689	0	259	0	0	882	245	267	1	13	59596	0.761574074074	14732.5632184	94.7386363636	1.2	0.238636363636
1690	0	338	1	0	252	68	5	0	2	55373	0.419437340153	1470.30653266	38.175	1	0
1696	1	38	1	0	1341	5	0	0	1	33607	0.717842323651	23506.2702703	160.710526316	1	0.0526315789474
1699	0	91	1	0	231	33	58	0	3	37638	0.729032258065	7077.5443038	91.425	2.16666666667	0.1625
1701	0	61	1	0	84	37	7	0	0	11432	0.775510204082	7543.95454545	103.674157303	1.375	0.112359550562
1704	0	693	0	0	470	329	133	1	12	55342	0.497041420118	1996.20809249	87.5574712644	1.63636363636	0.132183908046
1705	0	397	1	0	285	133	387	0	16	11336	0.400778210117	2496.25892857	86.0088495575	2	0.469026548673
1706	0	502	0	0	170	159	265	0	10	49886	0.687578419072	6055.84269663	91.0558659218	1.44444444444	0.212290502793
1707	0	531	1	0	402	74	8	1	10	53052	0.701877934272	13419.7590361	81.869047619	1	0.119047619048
1711	0	15366	0	0	184	817	31371	0	109	72843	0.779761904762	394.333333333	90.0526315789	1	0.394736842105
1718	0	20102	0	0	3965	5841	2261	0	491	72894	0.74693877551	489.09	130.237623762	3.57142857143	0.217821782178
1719	0	4198	1	0	209	137	192	1	12	71350	0.650769230769	682.18705036	93.7857142857	1	0.435714285714
1720	0	738	0	0	2001	439	8	0	46	37134	0.128898128898	1217.33510638	131.962962963	1.09090909091	0.031746031746
1722	0	663	1	0	288	71	30	0	5	47883	0.629242819843	13124.0763359	84.0757575758	1.66666666667	0.0909090909091
1723	0	9921	0	0	1737	2666	326	1	248	64044	0.642553191489	306.690721649	99.1435897436	1.64935064935	0.107692307692
1724	0	130	0	0	135	15	26	0	1	38428	0.432432432432	5588.33986928	64.8701298701	2	0
1727	0	213	1	0	86	116	5	0	15	16201	0.313822284908	3007.0852459	101.816993464	1.46376811594	0.40522875817
1729	1	26	1	0	302	24	12	0	4	23264	0.890410958904	44313.75	90.7647058824	1	0.411764705882
1730	0	379	1	0	21	421	126	0	43	21525	0.63055062167	4252.64341085	101.007692308	1.90909090909	0.623076923077
1731	0	248	0	0	185	68	7	0	3	42938	0.599534342258	11601.0274725	75.3551912568	2.4	0.158469945355
1732	1	9	1	1	1272	1	0	0	0	27206	1	110212.714286	30.875	1	0.25
1734	0	1746	1	0	551	274	506	0	13	62938	0.78813559322	28353.71875	96.9538461538	1.5625	0.292307692308
1738	1	1816	0	0	1002	3927	485	0	321	50179	0.75702811245	5280.96551724	93.5726495726	7.86	0.418803418803
1740	1	19096	0	0	1329	8705	1631	1	371	54489	0.696883852691	253.920903955	62.7808988764	2.45945945946	0.505617977528
1741	0	2988	0	0	1475	562	1556	1	34	57052	0.614420062696	947.563291139	69.3899371069	1	0.792452830189
1743	0	6568	0	0	621	468	129	0	16	56333	0.607777777778	519.262295082	105.195652174	2.44444444444	0.673913043478
1744	0	4089	0	0	782	1115	3654	1	76	57864	0.435820895522	841.740740741	93.75	4.0303030303	0.5
1745	1	61	1	0	883	7	1	0	0	49617	0.660231660232	38121	74.3666666667	1	0.0333333333333
1747	1	32	1	0	1964	13	10	0	0	16162	0.0798122065728	11318.6	119.35483871	1	0.0322580645161
1750	0	220	1	0	563	168	41	1	10	28422	0.80487804878	17558.6962025	99.675	1.71428571429	0.1875
1751	1	434	1	0	857	91	324	1	7	55591	0.833655705996	6479.125	83.1150442478	1.75	0.221238938053
1752	1	16	1	0	1329	12	3	0	0	11165	0.642857142857	23437.3333333	46.6875	1	0.875
1755	0	3607	0	0	566	1659	1818	1	115	63725	0.63579277865	345.014084507	102.72027972	5.4347826087	0.643356643357
1756	0	3166	1	0	1190	416	1016	0	8	27682	0.760368663594	5281.27956989	86.9042553191	2	0.0106382978723
1765	0	1171	1	0	329	291	404	0	14	66743	0.679289940828	1236.1595092	97.0426829268	1.875	0.170731707317
1769	0	15829	0	0	1013	1985	6615	1	102	62065	0.752508361204	216.496732026	69.3831168831	1.4	0.422077922078
1776	0	1164	0	0	2000	910	182	1	24	56132	0.327930174564	916.624137931	105.570446735	1.625	0.123711340206
1777	0	974	0	0	1845	919	1025	1	73	60242	0.321518987342	860.836805556	87.6366782007	3.14285714286	0.546712802768
1778	0	497	0	0	348	730	47	1	49	49835	0.678841309824	6684.45	95.2546583851	2.375	0.472049689441
1780	1	71	1	0	492	119	83	0	1	3465	0.641552511416	1162.87288136	45.5630252101	1.57142857143	0.605042016807
1781	0	192	0	0	436	89	147	1	5	42600	0.744945567652	18666.6492537	120.896296296	1.17391304348	0.422222222222
1782	0	2301	1	0	1961	882	862	0	6	9794	0.7	351.078212291	73.4944444444	1	0.333333333333
1786	0	104	0	0	218	59	67	0	14	55371	0.384892086331	13049.0471204	86.65625	1.6	0.572916666667
1787	0	2715	1	0	251	174	149	1	19	63174	0.66908563135	1787.52941176	104.493506494	2.5	0.772727272727
1788	1	393	1	0	635	230	39	0	9	55775	0.762987012987	10740.8196721	123.516129032	3.66666666667	0.0967741935484
1791	1	9	0	0	1553	4	0	0	0	47373	0.903225806452	18496.75	58.2222222222	1	0.333333333333
1792	0	173	0	0	511	200	419	0	14	13224	0.628458498024	5885.79487179	59.6949152542	2.53846153846	0.567796610169
1795	0	5042	0	0	1072	714	1270	0	22	56079	0.636229749632	695.929078014	112.535211268	1.15384615385	0.654929577465
1796	0	6662	0	0	1044	418	7237	0	26	51435	0.752066115702	3864.47540984	70.7642276423	1.25	0.894308943089
1797	0	203	0	0	293	43	0	0	1	36153	0.685875706215	9473.04568528	111.833333333	1.03571428571	0
1799	1	19	1	0	1167	3	0	1	1	32138	0.684210526316	16684.8823529	35.7222222222	1	0.0555555555556
1800	0	12	1	1	1103	140	1	0	1	3676	0.776699029126	4310.80645161	59.375	1	0.53125
1802	0	442	1	0	234	104	75	0	1	36980	0.690582959641	6619.34013605	70.9594594595	1.09090909091	0.452702702703
1803	0	114	0	0	322	136	5	1	1	42298	0.744117647059	34285.630137	82.9324324324	1.33333333333	0.0540540540541
1805	0	2915	0	0	1394	548	5355	0	36	46754	0.52889324192	1411.82317073	92.4606060606	1.42857142857	0.10303030303
1807	0	329	1	0	401	258	76	0	25	42798	0.698145025295	9045.58208955	92.5703703704	1.46666666667	0.362962962963
1809	0	490	0	0	641	230	717	1	3	35383	0.651050080775	3158.66197183	63.3286713287	1	0.727272727273
1810	0	934	1	0	377	150	246	0	25	23917	0.916666666667	16380.3	81	3	0.363636363636
1811	0	867	0	0	1109	659	38	1	64	54555	0.609805924413	3432.51851852	113.131578947	1.77586206897	0.00526315789474
1812	0	118	0	0	59	18	6	1	0	7864	0.7	4297.33962264	97.8037383178	2	0.457943925234
1814	0	536	0	0	669	442	41	1	33	49254	0.61191626409	7489.73684211	109.947916667	2.375	0.322916666667
1815	0	61	0	0	1992	322	1	0	9	18426	0.722222222222	12907.3793103	125.593220339	1.33333333333	0.203389830508
1816	0	1137	0	0	271	665	3331	1	36	57116	0.629496402878	1187.07843137	102.512987013	1.27272727273	0.0714285714286
1819	0	547	0	0	311	251	392	1	27	26644	0.716171617162	5691.20967742	104.664	2.45	0.32
1820	0	439	0	0	362	268	13	1	11	31300	0.661417322835	5345.40336134	83.6916666667	3.07692307692	0.416666666667
1821	0	376	0	0	267	140	128	1	11	24099	0.599322799097	2100.3989071	85.8858695652	1	0.70652173913
1822	0	4300	0	0	1135	2195	1739	1	166	42838	0.662273476112	952.875968992	118.661538462	2.52307692308	0.338461538462
1823	0	2189	0	0	1436	1553	1082	0	163	28161	0.680602006689	1181.03809524	99.3773584906	3.81690140845	0.0943396226415
1825	1	10	1	1	1966	7	0	0	0	11714	0.735849056604	2644.5	105.444444444	1.5	0.777777777778
1827	0	58	1	0	1014	133	0	0	0	17713	0.893333333333	53934.2307692	80.9285714286	1	0.0714285714286
1828	0	439	0	0	340	369	139	1	26	57628	0.720190779014	4062.62992126	118.28125	2.02040816327	0.1171875
1832	1	380	1	0	264	56	7	0	10	9520	0.6392092257	1540.95327103	81.7685185185	1	0
1833	1	1129	1	0	495	122	1833	0	6	17454	0.758064516129	2472.13541667	92.2783505155	1.83333333333	0.79381443299
1834	1	17	1	0	1018	13	0	0	1	43826	0.873563218391	148794.5	88.1764705882	1	0.470588235294
1838	0	3699	0	0	1272	1906	18	0	220	55633	0.643097643098	1535.54887218	87.2686567164	4.80555555556	0.55223880597
1840	0	1049	0	0	337	251	173	1	14	52684	0.758179231863	10180.7581699	66.8181818182	1.75	0.37012987013
1842	1	63	0	0	551	56	378	0	1	23370	0.868327402135	21357.7719298	95.4827586207	1	0.0689655172414
1843	0	161	1	0	141	35	157	1	0	16638	0.689427312775	8475.18103448	73.9829059829	1	0.794871794872
1844	0	2516	1	0	1462	136	9	0	13	20793	0.753012048193	2477.46428571	79.3793103448	1	0.379310344828
1846	1	107	0	0	962	90	188	0	2	45774	0.810650887574	32219.3103448	102.066666667	4	0.5
1847	0	5496	0	0	523	413	235	1	8	53976	0.6749672346	2291.92307692	71.1941176471	1.13333333333	0.3
1848	0	2173	0	0	487	723	57	1	44	46976	0.580568720379	1074.45061728	102.036809816	1.48571428571	0.0552147239264
1849	0	442	1	0	215	195	173	0	12	33198	0.743534482759	8177.64220183	77.9636363636	1	0.545454545455
1851	0	756	0	0	129	118	140	0	10	16774	0.675792507205	1243.85714286	80.4258064516	2.27272727273	0.406451612903
1853	0	6207	0	0	1403	1654	2634	1	104	75743	0.744736842105	2368.45945946	88.92	1.4	0.16
1854	0	7363	0	0	163	945	5728	0	54	46805	0.663176265271	292.227642276	75.1048387097	1.46153846154	0.379032258065
1858	0	1667	0	0	1034	467	1053	1	27	56093	0.701434159061	2639.82035928	112.208333333	1.74285714286	0.160714285714
1860	0	683	0	0	249	767	16	0	115	63309	0.685507246377	6442.74829932	104.986486486	2.34210526316	0.0675675675676
1861	0	3759	0	0	525	363	125	0	37	61410	0.716569767442	6271.83969466	97.1742424242	1.08333333333	0.113636363636
1862	0	4889	1	0	386	190	3146	1	9	57315	0.927083333333	1247.09090909	97.2173913043	1	0.521739130435
1863	0	194	0	0	247	85	1	0	0	56542	0.315610859729	18141.5508982	110.720238095	1.64705882353	0.0119047619048
1864	1	105	0	0	84	28	7	0	1	58971	0.775229357798	73590.8085106	89.8125	1.5	0.375
1865	0	80	1	0	285	34	28	1	6	7514	0.817610062893	5227.68181818	72.7333333333	1	0.311111111111
1868	0	320	0	0	703	424	17	0	20	48684	0.809843400447	12755.1547619	95.8588235294	1	0.141176470588
1870	0	13278	0	0	467	200	188	1	5	27253	0.0507425742574	143.422110553	54.35	1	0
1871	0	23022	0	0	702	14737	1944	1	1285	64103	0.6996996997	327.408805031	98.375	6.73214285714	0.60625
1872	0	9988	0	0	1543	1681	2217	1	161	71134	0.537290715373	407.560810811	78.9731543624	1.33333333333	0.228187919463
1873	0	240	1	0	1998	225	72	1	24	4135	0.616099071207	2114.53125	132.353846154	1.58064516129	0.153846153846
1874	0	179	0	0	588	330	35	0	21	36293	0.63679245283	12662.2882353	86.649122807	1.52173913043	0.538011695906
1875	1	146	0	0	85	31	17	0	13	11525	0.751552795031	17134	100.09375	1.69230769231	0.03125
1876	0	1035	0	0	890	5210	19	1	342	35563	0.621283255086	8203.06976744	114.284615385	4.7	0.0461538461538
1877	0	4828	0	0	706	601	374	0	50	55735	0.68115942029	679.895522388	95.6222222222	2.58333333333	0.614814814815
1878	0	389	0	0	390	64	1	1	3	33032	0.691176470588	7093.44144144	105.017857143	1	0.5625
1879	0	91	0	0	229	72	18	1	1	59227	0.770025839793	41590.7974684	89.75	1	0.25
1882	1	178	1	0	91	122	11	0	4	43764	0.698145025295	19095.940678	96.781512605	1.625	0.352941176471
1883	0	879	0	0	1663	933	273	0	8	30591	0.745704467354	1282.9	106.347107438	1.36363636364	0.0413223140496
1889	0	6041	0	0	338	181	4245	0	9	52725	0.643926788686	5006.02678571	75.2831858407	1.66666666667	0.548672566372
1890	0	3232	0	0	277	5354	506	1	38	56332	0.68356374808	446.279503106	74.9320987654	1.5	0.586419753086
1891	0	2882	0	0	666	1509	864	0	152	52887	0.77677224736	2122.3986014	125.5625	2.58333333333	0.416666666667
1894	1	12	1	0	1442	28	0	0	0	54291	0.787234042553	17307.3636364	40.6666666667	1	0.0833333333333
1896	1	49	0	0	620	119	47	0	13	12845	0.872549019608	22132.5454545	86.6086956522	2	0.260869565217
1897	0	24820	0	0	3450	3455	7393	1	270	54260	0.725373134328	1530.77419355	104.365079365	2.7037037037	0.269841269841
1899	0	46	1	0	114	41	8	0	0	21560	0.896103896104	48780.4736842	84.15	1	0.1
1903	0	1300	0	0	1147	570	39	0	30	47457	0.627289377289	455.889473684	84.9581151832	1	0.0104712041885
1904	0	340	0	0	944	232	352	1	25	54518	0.37127578304	3637.17073171	94.4027777778	1.73015873016	0.159722222222
1905	1	1726	1	0	976	200	3304	1	24	15378	0.679435483871	3998.36538462	61.1238095238	1	0.0761904761905
1908	0	1441	0	0	835	429	451	1	27	33917	0.711940298507	1077.29370629	85.5902777778	1.1	0.513888888889
1909	0	11185	0	0	981	474	147	1	28	74723	0.709119496855	2456.20779221	73.6129032258	1.11111111111	0.716129032258
1910	0	428	1	0	1867	1680	0	0	29	3002	0.268582755203	182.43718593	76	1.58139534884	0
1911	0	868	1	0	1342	215	55	0	1	55390	0.75	3516.14935065	72.935483871	2.4	0.741935483871
1913	0	29	1	0	1106	102	0	0	1	15064	0.509677419355	2512.28571429	66	1	0
1914	0	1079	0	0	597	336	173	1	41	57126	0.739368998628	9891.70322581	97.5961538462	1.96551724138	0.192307692308
1915	1	21	0	0	1862	41	0	0	1	52579	0.826086956522	142092.444444	61.2105263158	1.33333333333	0.421052631579
1916	0	3246	0	0	390	11097	2726	0	726	31855	0.670426065163	1114.1871345	93.6220930233	9.125	0.697674418605
1919	0	62984	0	0	1350	1466	3198	0	71	56605	0.577669902913	722.075862069	73.0136986301	1	0.952054794521
1920	0	4680	0	0	650	963	16	1	56	72151	0.644859813084	4220.53246753	90.864516129	1.57142857143	0.316129032258
1921	0	309	0	0	492	203	7	0	12	28680	0.826401446655	10904.1610169	104.672268908	1.06666666667	0.302521008403
1924	0	638	0	0	311	346	70	1	41	73853	0.683967704729	7980.68229167	81.829015544	1.10447761194	0.176165803109
1925	0	674	0	0	371	403	24	0	36	52327	0.706576728499	3910.09756098	105.717741935	1.73529411765	0.354838709677
1926	0	44388	0	0	4165	45581	4450	0	1038	70832	0.682835820896	266.652631579	82.7604166667	11.8372093023	0.197916666667
1927	0	13591	0	0	1531	2124	193	1	171	57901	0.798742138365	3271.24137931	87.8	1.72727272727	0.3
1930	0	718	0	0	98	92	81	1	4	39050	0.69330199765	2738.01704545	79.3898305085	1	0.186440677966
1931	1	52	1	0	75	58	10	1	0	24271	0.882075471698	22094.3636364	91.0444444444	1	0.4
1932	0	84	0	0	1649	604	3704	1	10	3414	0.576673866091	1631.99137931	95.0512820513	1.4	0.529914529915
1933	1	182	1	1	1766	3	0	0	0	24533	0.334615384615	458.154696133	76.7912087912	1	0
1935	1	2	1	1	1424	3	0	0	0	26970	0.8	1	52.5	1	0
1937	0	7848	0	0	1892	513	1816	0	32	25999	0.657068062827	4133.11764706	74.4302325581	1.72222222222	0.255813953488
1938	1	20	1	0	1263	7	2	0	0	50647	0.851851851852	351222.75	40.8888888889	1	0.222222222222
1940	0	19	0	0	38	6	1	0	0	34467	0.8	107559.529412	45.3333333333	1.5	0
1941	0	551	0	0	387	82	182	1	6	30964	0.736842105263	14017.3913043	53	1	0.63829787234
1942	0	47088	1	0	1686	2506	5499	1	121	55609	0.617124394184	98.8650306748	56.0731707317	1.16666666667	0.817073170732
1944	0	1367	1	0	142	82	214	1	6	33668	0.34856473345	160.40201005	78.9724310777	1.25	0.661654135338
1946	0	235	1	0	575	271	11	1	14	62492	0.672592592593	14838.8201439	86.9785714286	1.95	0.171428571429
1954	0	838	1	0	182	1106	1152	1	51	27323	0.684	1258.97005988	102.68452381	3.32432432432	0.60119047619
1956	0	305	1	0	184	51	47	0	1	57679	0.78640776699	12546.106383	93.9473684211	1	0.0526315789474
1960	0	85	1	0	408	51	32	0	0	12703	0.817226890756	7629.32608696	113.956989247	1.2	0.204301075269
1961	0	1886	0	0	1468	560	506	1	57	58613	0.683274021352	1625.75	108.324786325	1.97435897436	0.307692307692
1962	0	902	1	0	479	2150	100	0	143	40368	0.607272727273	1417.2972973	122.102150538	23.2553191489	0.806451612903
1963	0	1662	0	0	576	313	933	0	14	23401	0.652037617555	1242.33529412	68.1461988304	1.3	0.263157894737
1966	1	318	1	0	494	146	377	0	12	15935	0.745247148289	5497.04065041	75.9758064516	1.66666666667	0.403225806452
1967	0	1458	0	0	224	764	1107	0	85	45849	0.608949416342	4120.77419355	97.0212765957	3.2	0.851063829787
1968	0	7187	0	0	2001	1145	2892	1	71	72628	0.72049689441	1223.89333333	89.4078947368	1.5	0.75
1970	0	1694	0	0	169	102	35	1	0	45697	0.697916666667	8981.58241758	105.5	2.375	0.586956521739
1971	0	1491	0	0	1433	1907	14558	1	132	28200	0.668218859139	1939.98823529	116.175438596	2.08536585366	0.163742690058
1973	0	501	0	0	755	3850	6	0	215	57113	0.666245259166	13456.9702381	99.0059171598	8.82608695652	0.10650887574
1975	0	1560	0	0	656	364	532	0	70	55415	0.772972972973	639.495726496	110.474576271	2.26923076923	0.254237288136
1978	1	99	1	0	452	63	3	0	2	37599	0.777777777778	24797.7073171	77.6506024096	1	0.0602409638554
1979	0	100	0	0	248	163	32	1	7	8089	0.693452380952	6333.06849315	110.472972973	3.47368421053	0.405405405405
1984	1	263	1	0	402	46	8	0	1	57483	0.447437011295	5623.82222222	91.4861878453	1	0.944751381215
1986	0	4700	0	0	761	9531	1626	0	896	43094	0.80985915493	1039.78723404	96.1473684211	7.05405405405	0.568421052632
1987	0	1312	0	0	1795	624	2559	1	49	22641	0.800347222222	2880.18487395	118.133333333	1.92857142857	0.116666666667
